key,0,1,2,3,4
53,召唤出宠物“卢恩人玩偶”。<hex:02100103>跟真人一样可爱，而且没有异味。,以利姆萨·罗敏萨著名的卢恩族街头艺人扎扎卢恩为原型的魔法人偶。扎扎卢恩虽然红极一时，但最后却欠下一身债务。他后来为生活所迫，将自己的肖像使用权卖给了裁衣匠行会。,金库灵柩亭是禁止卢恩<hex:02100103>人进入的。<hex:02100103>　——金库灵柩亭的保镖,闪闪金币,令使用特殊技点数的宠物追加设施特效“奥秘核石”。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
54,召唤出宠物“巧儿黑陆行鸟”。<hex:02100103>据说这种颜色的陆行鸟雏鸟将来会有飞行的能力？,小巧可爱的陆行鸟雏鸟。孵化出来时本来是黄色的，但是某天却被一个戴着银色首饰的男人染成了黑色。从那时起就作为黑陆行鸟生活了，最喜欢曼波舞曲。,嗯？怎么在这里有只可<hex:02100103>爱的陆行鸟呼啾？<hex:02100103>　　　　　——迪露希奥,巧儿陷阱,设置陷阱。10秒后可通过点击发动陷阱按钮起爆。对范围内的敌人造成260攻击力的伤害。
55,召唤出宠物“发条卫月”。<hex:02100103>在任何情况下都不要试图打开它的外壳……,模仿卫月造型的魔法人偶。曾经有个莽撞的音乐家想要去挡住卫月，结果自然是灰飞烟灭。雕金匠行会为了对他表示哀悼，制作了这个魔法人偶。内部材质不明。,卫月碎片的周围及其<hex:02100103>内部都潜藏着未知的<hex:02100103>危险……<hex:02100103>　　　　——安娜艾尔,解除限制,令使用特殊技点数的宠物的移动速度提高30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
56,召唤出宠物“夺心小魔”。<hex:02100103>莫名的恐怖感中透露出一种另类的可爱。,雇员捡回来的奇怪生物。还挺亲近对它好的人。但根据妖异学者所说，它好像是以死者遗骸为媒介来到物质界的妖异夺心魔的幼体，会以人的精神为食。有种不可名状的恐怖……,此怪物是妖异学者所认定的<hex:02100103>“妖异十二阶”中排位第5阶<hex:02100103>级的上级骑士级妖异。<hex:02100103>　　　　　　　——弗朗德隆,小爆破,令范围内敌人的攻击力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
57,召唤出宠物“不说话的蜂鸟”。<hex:02100103>以前由海盗饲养的蜂鸟。很坏！,麦迪逊船长所饲养的蜂鸟。虽然腹部受伤很严重，不过借由水神之力与主人一起重新复活，并卷土重来回到了沙斯塔夏溶洞。因为现在再也没必要称赞船长了，所以几乎不怎么说话了。,老大，很坏！<hex:02100103>老大，很坏！<hex:02100103>——贫嘴的蜂鸟,急事,将使用特殊技点数的宠物传送回我方的中央萌宠之门。
58,召唤出宠物“蜥蜴人玩偶”。<hex:02100103>惟妙惟肖，惊天动地！,模仿蜥蜴人族外形的魔法人偶。是灰党的锻铁匠纳尔基·冬参考冒险者带去的自走人偶后制造出来的。虽然是做来玩的，却也贯彻着灰党追求至强的精神，是一个坚强的战士。,虽然我看起来是猫魅，<hex:02100103>但我的心是蜥蜴人族。<hex:02100103>　　　　　——璐恩·夏,惊天动地,令范围内我方宠物的防御力增加10。当该宠物为“玩偶”类型时，防御力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
59,召唤出宠物“鸟人玩偶”。<hex:02100103>它相信它能飞翔，它相信它能触摸天空，可惜它不能。,长风空力团的团员们学习人类的技术做出来的魔法人偶。参考了塔塔拉姆所带来的雕金匠行会的人偶，做出了又野性又邪气的成品。脾气简直和它的制作人们一个模子出来的。,居然将鸟人族与人类的<hex:02100103>技术融合！而且还怀有<hex:02100103>这么壮大的梦想！<hex:02100103>　　　　　——塔塔拉姆,放鸟过来,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
60,召唤出宠物“地灵娃娃”。<hex:02100103>嘀铃铃，嘀铃铃，地灵娃娃伴你同行。,模仿地灵族外形的魔法人偶。实际上是第789团辅祭巴戈为了让敌人大意而制造的人形炸弹。因为第789团商人随意地给拿来当作商品，所以肚子里面的危险炸弹并没有被拆除。,完全无法理解地灵族的<hex:02100103>世界。<hex:02100103>　　　　　——尔·阿夏,谄媚,令范围内敌人的攻击力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
61,召唤出宠物“鱼人玩偶”。<hex:02100103>手持三叉战戟，掌管天下海域。可惜不会游泳。,模仿鱼人族外形的魔法人偶。诺布一伙的兄长们造出来给弟弟们玩的东西。手中持有捕鱼用的三叉戟，将鱼人族战士的形貌表现得惟妙惟肖。但是不能下水。,作为鱼人族的战士，<hex:02100103>必须要处乱不惊。<hex:02100103>　　　　　　——诺布,呼嘶,打消范围内敌人的所有强化效果。
62,召唤出宠物“巨像丙”。<hex:02100103>巨像丙 站起来了 想要成为同伴 正在看着你！,在艾欧泽亚出现了未知的巨像兵，前去调查的人发现了这只小家伙，看它好像很想成为同伴就收留了它。巨像丙是当时给它取的昵称。,巨像丙　站起来了<hex:02100103>想要成为同伴<hex:02100103>正在看着你！<hex:02100103>　　　——古代谚语,蓄力,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
63,召唤出宠物“香托托人偶”。<hex:02100103>黑色恶魔留下的魔法人偶，气派非凡。,黑色恶魔留下的魔法人偶，气派非凡。制作者在其中灌输了强大的魔力，让它能够像活物一样自由行动。如果将它丢弃的话好像会遭到诅咒，请切记。,哦呵呵呵呵！<hex:02100103>　　　——香托托,怒打击,令使用特殊技点数的宠物的攻击力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
64,召唤出宠物“艾德薇雅人偶”。<hex:02100103>偶尔会变装成平民家的女儿，她的父王又要闹得满城风雨了。,人偶的原型是索恩朝时代的艾德薇雅公主。是为了在女儿节期间开办的公主人偶大赛上展出而制作的。和它的原型一样，对外面的世界充满了好奇心。,她是乌尔达哈索恩朝时代<hex:02100103>的公主。据说公主的失踪<hex:02100103>事件就是女儿节的起源。<hex:02100103>　　　　　　——管家之王,公主人偶大赛,让范围内的敌人增加“玩偶”类型的弱点。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
65,召唤出宠物“发条太阳”。<hex:02100103>我有一个美丽的愿望，世界每一个角落都会变得温暖又明亮。<hex:02100103>利用“戳指”可以改变上下位置。,可以用“戳指”来调整其高度的发光灯。因为乌尔达哈的某位贵妇感觉强光可以掩饰自己脸上的小皱纹，所以非常想要一个可以始终浮在空中的自动发光器。这个小太阳就是炼金术士行会为此而做的。,如果我们不去外面晒晒太<hex:02100103>阳的话，就会变得无精打<hex:02100103>采，还会生病的呼啾。<hex:02100103>　　　　　　——拉琪西奥,日照,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
66,召唤出宠物“软软垫子”。<hex:02100103>时刻准备着从坚硬的地面上保护你的屁屁。,裁衣匠行会制作的最高级软垫。由号称对屁股感受最有研究的裁衣匠行会会长雷多伦特·罗斯亲自缝制，据说坐上去的感受舒服无比。,那个不中用的学者整天<hex:02100103>都在垫子上睡觉呼啾。<hex:02100103>　　　　　——欧姆希奥,小憩,打消范围内敌我双方身上的附加效果。
67,召唤出宠物“光之战偶”。<hex:02100103>“当世界被黑暗侵染之时，三位光之战偶将会现身于世。”,以古代的“光之战士”为原型的魔法人偶。在传说里，世界被黑暗笼罩时，突然出现了一群拥有各种能力的年轻人，据说他们在拯救了这个世界后就返回了他们的世界。留下的只有他们给万物带来的光芒……,由于灵灾的后遗症的影<hex:02100103>响，我们都想不起光之<hex:02100103>战士的容貌了……<hex:02100103>　　——吉莉·阿里亚珀,无,
68,,以古代的“光之战士”为原型的魔法人偶。在传说里，世界被黑暗笼罩时，突然出现了一群拥有各种能力的年轻人，据说他们在拯救了这个世界后就返回了他们的世界。留下的只有他们给万物带来的光芒……,由于灵灾的后遗症的影<hex:02100103>响，我们都想不起光之<hex:02100103>战士的容貌了……<hex:02100103>　　——吉莉·阿里亚珀,疾风怒号,令范围内敌人的攻击力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
69,,以古代的“光之战士”为原型的魔法人偶。在传说里，世界被黑暗笼罩时，突然出现了一群拥有各种能力的年轻人，据说他们在拯救了这个世界后就返回了他们的世界。留下的只有他们给万物带来的光芒……,由于灵灾的后遗症的影<hex:02100103>响，我们都想不起光之<hex:02100103>战士的容貌了……<hex:02100103>　　——吉莉·阿里亚珀,微治疗,令范围内我方宠物恢复100点体力。当该宠物为“玩偶”类型时，恢复150点体力。
70,,以古代的“光之战士”为原型的魔法人偶。在传说里，世界被黑暗笼罩时，突然出现了一群拥有各种能力的年轻人，据说他们在拯救了这个世界后就返回了他们的世界。留下的只有他们给万物带来的光芒……,由于灵灾的后遗症的影<hex:02100103>响，我们都想不起光之<hex:02100103>战士的容貌了……<hex:02100103>　　——吉莉·阿里亚珀,微型火炎,让范围内的敌人增加“玩偶”类型的弱点。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
71,召唤出宠物“袖珍领袖”。<hex:02100103>为了财富为了国家；为了宁静、纯洁与高洁；直至大海吞噬一切。,各城邦的大国防联军为了进行宣传而制作的魔法人偶，颁发给了对组织有突出贡献的人。原型就是各自的领袖：黑涡团的梅尔维布提督、恒辉队的劳班局长、双蛇党的嘉恩·艾·神纳。,不，只是那些首脑们迷失<hex:02100103>了方向，我只是给他们点<hex:02100103>上了指引方向的灯火。<hex:02100103>　　　　　　——敏菲利亚,无,
72,,各城邦的大国防联军为了进行宣传而制作的魔法人偶，颁发给了对组织有突出贡献的人。原型就是各自的领袖：黑涡团的梅尔维布提督、恒辉队的劳班局长、双蛇党的嘉恩·艾·神纳。,不，只是那些首脑们迷失<hex:02100103>了方向，我只是给他们点<hex:02100103>上了指引方向的灯火。<hex:02100103>　　　　　　——敏菲利亚,歼灭,将召唤宠物的复唱时间缩短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
73,,各城邦的大国防联军为了进行宣传而制作的魔法人偶，颁发给了对组织有突出贡献的人。原型就是各自的领袖：黑涡团的梅尔维布提督、恒辉队的劳班局长、双蛇党的嘉恩·艾·神纳。,不，只是那些首脑们迷失<hex:02100103>了方向，我只是给他们点<hex:02100103>上了指引方向的灯火。<hex:02100103>　　　　　　——敏菲利亚,狱门之键,打消范围内我方身上的弱化效果。
74,,各城邦的大国防联军为了进行宣传而制作的魔法人偶，颁发给了对组织有突出贡献的人。原型就是各自的领袖：黑涡团的梅尔维布提督、恒辉队的劳班局长、双蛇党的嘉恩·艾·神纳。,不，只是那些首脑们迷失<hex:02100103>了方向，我只是给他们点<hex:02100103>上了指引方向的灯火。<hex:02100103>　　　　　　——敏菲利亚,英雄之剑,令范围内敌人的移动速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
75,召唤出宠物“巧儿陆行鸟王子”。<hex:02100103>将来会成为陆行鸟之王的小可爱。,小巧可爱的陆行鸟小王子。据说是继承了伊修加德的陆行鸟之王的血脉。它正在寻找有名的冒险者，并判断对方是不是有资格乘坐自己。,但还差得远呢，现在的<hex:02100103>你就像一只陆行鸟雏鸟。<hex:02100103>　　——拉雅·奥·神纳,巧儿王冠,令范围内敌人的防御力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
