key,56,57,58,59,60,61,62,63
107,目前我们正在针对哥布林族<hex:02100103>进行“海盗的掠夺品”的回收作战。<hex:02100103>因为具有一定的危险性，所以请远离作战地点！,如果你想要参与协助的话，<hex:02100103>那么请你将海盗的掠夺品拿来交给我。,掠夺品可以在营地内找到，<hex:02100103>或者打倒哥布林族后就可以得到！,,,,,
108,嘘！<hex:02100103>安静，我现在正在进行秘密行动。<hex:02100103>不能让哥布林族发现。,其实是这样的，我得到情报说，<hex:02100103>哥布林族在前面的营地内贩卖海盗的掠夺品……,因此正在准备回收海盗掠夺品的作战。,要提出帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,哦，那样就太好了！<hex:02100103>掠夺品可以在营地内找到，<hex:02100103>或者打倒哥布林族后就可以得到！,,嗯，那为了避免被卷入作战，<hex:02100103>你还是离这里远一些吧。,
109,你带回海盗的掠夺品了吗？,,,,哦，太感谢了！<hex:02100103>如果你再拿到其他的，还请接着带过来！,,你还没有回收到海盗的掠夺品吗？<hex:02100103>你可以从营地内捡到，<hex:02100103>或者从哥布林族身上抢到！,
110,打扰问你一下，<hex:02100103>你是要去南防波堤的吗？,目前有一批物资必须要即刻送往南防波堤，<hex:02100103>但因为发现了可疑船只，兵力都被派了出去，<hex:02100103>现在没有人来护送我运输物资。,你可以和我同行，护送我到南防波堤吗？<hex:02100103>因为最近这附近的街道很不太平。,要同行吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,那么我再找别人吧。,
111,干、干嘛啊……别想借着帮我，<hex:02100103>就从我这里硬要走谢礼啊。,我就是到不远处的黄昏湾进货。<hex:02100103>你看，小事一桩吧？,虽然那条路不怎么安全，<hex:02100103>我又不小心膝盖受了伤，不过走路时小点声应该没事……<hex:02100103>毕竟没钱雇佣护卫……,要送他去黄昏湾吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,你想嘲笑我的话去别处嘲笑。<hex:02100103>祝你有一帮敌人追！,
112,土元精核心已经收集够了……<hex:02100103>不过，如果你还有的话……给我。,,,,,,,
113,土元精核心已经收集够了……<hex:02100103>当然，还是越多越好……,,,,那我就不客气了……<hex:02100103>这些可以用在下一次的工作中……,,没关系……<hex:02100103>反正我已经够数了。,
114,收集了好多仙人掌的肉质茎啊！<hex:02100103>我不会忘记你的大恩大德的。,,,,,,,
115,仙人掌的肉质茎？<hex:02100103>这些也是给我的吗？,,,,哇啊，谢谢你！<hex:02100103>有这么多的话我也可以吃一些了！,,冒险者也喜欢仙人掌啊。,
116,被盗贼团体抢走的货物全部都夺回来了。<hex:02100103>都是多亏了冒险者大人啊！,,,,,,,
117,哎？还有我的货物吗？,,,,哈哈，原来还有这件啊。<hex:02100103>真不愧是冒险者大人，滴水不漏！,,也是啊！我的货物已经全部都在这里了！,
118,已经有这么多魂石了……<hex:02100103>嗯，看来能进行细致的研究了。,,,,,,,
119,你还有巨像兵的魂石吗？<hex:02100103>好啊，那就交给我吧。,,,,虽然已经够了，不过还是会忍不住想要呢。<hex:02100103>因为你太有奉献精神了。,,哎呀，你是在耍我吗？,
120,啊，那边的冒险者！<hex:02100103>你能听听我的请求吗？,我在收集“虹蝶贝”来制作手工艺品。<hex:02100103>但是……突然有好多蜂鸟出现，<hex:02100103>把贝壳都吃掉了……,不过，它们要消化贝壳还需要一段时间！<hex:02100103>所以拜托你从蜂鸟身上取回虹蝶贝！<hex:02100103>不管用什么手段都可以……,要取回虹蝶贝吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,太好了！<hex:02100103>谢谢你，冒险者！,,怎么这样……<hex:02100103>啊，要不快点的话贝壳就要被消化了……,
121,请你在蜂鸟将虹蝶贝消化完之前把它们夺回来！,,,,,,,
122,你带回虹蝶贝了吗？,,,,谢谢你！<hex:02100103>应该还有些吞了贝壳的蜂鸟。<hex:02100103>请你再多取回来一些！,,请快一些，在蜂鸟将贝壳消化前……,
123,虹蝶贝已经收集得差不多了。<hex:02100103>虽然有些黏呼呼的……<hex:02100103>不过还是可以加工成优良的手工艺品。,,,,,,,
124,你带回海盗的掠夺品了吗？,,,,谢了！如果还有其他回收的掠夺品，<hex:02100103>请再拿过来。,,我们马上就要撤退了，<hex:02100103>如果你还有海盗的掠夺品的话，<hex:02100103>请尽早交给我。,
125,针对哥布林族的强制搜查顺利结束了！<hex:02100103>谢谢你协助我们！,我们马上就要撤退了，<hex:02100103>如果你还有海盗的掠夺品的话，<hex:02100103>请尽早交给我。,,,,,,
126,金库灵柩亭是禁止卢恩人进入的。<hex:02100103>看来你……没有带卢恩人过来……,虽说是因为出台了兽人族驱逐令，<hex:02100103>但说实话，那些家伙太臭了！<hex:02100103>都禁止他们入店了，但还是有不死心闯进来的……,只是几只的话我还是对付得了的，<hex:02100103>不过最近他们成帮结队地过来。<hex:02100103>如果你有时间的话，能帮我赶走他们吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,也是，不该拜托顾客这种事的……<hex:02100103>抱歉了，你别介意，进去喝一杯吧。,
127,冒险者，你来得真及时啊！<hex:02100103>你请帮忙消灭那些下级巨人吧。<hex:02100103>那些家伙最近经常在这一带出没，打算占领此地。,因为秘石塔最近频繁遭受袭击，<hex:02100103>导致现在警备兵的人手不足……请你务必帮我们这个忙。,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,冒险者啊，感谢你的帮助！<hex:02100103>来吧，用我们的双手赢得胜利！,,这样……那请你在路经秘石塔的时候，<hex:02100103>帮忙传达下这里需要增援的消息吧？<hex:02100103>因为我们必须留在这里继续监视那些家伙。,
128,啊，天助我也！<hex:02100103>这位冒险者，恕我冒昧。<hex:02100103>可以请你护送我一程吗？,不瞒你说，其实我想去一趟圣寇伊纳克调查地 ，<hex:02100103>但我害怕那些魔物，现在无法继续前进。,因此在这里寻找护卫……<hex:02100103>但无奈没人肯伸出援手。<hex:02100103>日暮穷途啊。,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,不行吗……甚是遗憾。<hex:02100103>不好意思，我有点强人所难了。<hex:02100103>我再找其他人碰碰运气吧。,
129,你是冒险者？得救了……<hex:02100103>请你帮帮我吧。,说出来有点难为情，其实我在侦察时遇难了。<hex:02100103>不巧又碰上了黑狼，在雪地中被狂追了一路，<hex:02100103>结果就搞成了这幅德行。,我想轰走它们，无奈四处逃窜后，<hex:02100103>现在已经筋疲力尽，无计可施了……<hex:02100103>我说你就帮帮我吧？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,是么，那没办法了……<hex:02100103>我休息一会儿后，自己再想想办法吧。,
130,我们是冰壁调查队。<hex:02100103>冒险者你来得正是时候。<hex:02100103>请听我叙述下情况吧。,下级巨人族埋伏在前方的道路上，<hex:02100103>导致我们无法回到营地。,我们冰壁调查队主要负责一些调查任务，<hex:02100103>没有对抗下级巨人族的战力。<hex:02100103>所以请你助我们一臂之力吧？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,好吧……我们不怪你。<hex:02100103>那我们现在该怎么办好呢。<hex:02100103>先折回一趟找援兵么……,
131,冒险者，你可以帮助我们吗？<hex:02100103>我们是守护东面阿德内尔占星台的狄兰达尔家的人。,现在下级巨人族正向我们的守护地移动。<hex:02100103>现在必须立即采取措施，迎击敌人。,那些家伙是我们的老对手了……<hex:02100103>不过为了防止敌人占得先机，<hex:02100103>还是谨慎为妙，请你协助我们赢得胜利！,,,,,
132,你是……冒险者吧？<hex:02100103>看在我们同为冒险者的份上，帮我一个忙吧。,我为了完成行会的工作，来此回收遗物……<hex:02100103>你也看到那边的夜蟾蜍了吧？<hex:02100103>因为那些家伙，我现在什么都做不了了。,虽然想用武力驱除它们，<hex:02100103>无奈不是那些家伙的对手……<hex:02100103>因此我想借助你的力量，消灭它们。,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,……真无情呢。<hex:02100103>算了，我也不指望你了。<hex:02100103>但你要是遇到困难的话，我也不会帮你！哼！,
133,干掉那些家伙，看你的了！,啊，只要消灭营地里面的家伙就行了。<hex:02100103>营地外面的不用管。,,,,,,
134,听说在这附近发现了帝国魔导兵器的残骸，<hex:02100103>所以我便来此一探究竟……<hex:02100103>因为研究敌人的兵器是最基本的战略嘛。,这次可是获取敌人魔导兵器核心“青磷机关部件”的绝好机会……<hex:02100103>虽然我干劲十足，但实际上难度不小。,所以你去帮我回收部件吧？<hex:02100103>你可以去调查那些掉落部件的兵器残骸……<hex:02100103>也可以干掉那些还能动的兵器，这样就能得到部件了。,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,很好！<hex:02100103>你做出的贡献一定会得到合理的回报！,,呃……<hex:02100103>我可不擅长干这种体力活啊……,
135,呃……这边是主机，那边是辅机。<hex:02100103>把这根管连接到这里的话……哎呀，你什么时候回来的？<hex:02100103>那啥，你收集完青磷机关部件了吗？,,,,很好，你干得很不错！<hex:02100103>托你的福，现在收集到了相当可观的数量。<hex:02100103>不过……感觉还是有点少，你再收集点回来吧。,,是么，那你得再加把劲了。,
136,你去调查这附近的魔导兵器残骸，<hex:02100103>收集青磷机关部件后，拿回来给我。,,,,,,,
137,干得好干得好，有了这么多部件，<hex:02100103>加雷马帝国的核心技术也一览无遗了！,不过，部件这种参考材料再多也不嫌多啊。<hex:02100103>如果你还能再收集点的话，就在我撤退前拿过来吧。<hex:02100103>我再过会儿就要回青磷精炼所了。,,,很好很好，真是太好了。<hex:02100103>还有的话，再收集点回来吧？,,这样，好吧。<hex:02100103>如果有发现，就立刻拿回来给我。,
138,青磷机关部件的数量已经足够了。<hex:02100103>接下来我要回到青磷精炼所，解析这些部件。,,,,,,,
139,为了调查巨像兵是如何形成的，<hex:02100103>我正在收集巨像兵的魂石。<hex:02100103>听说从巨像兵和魔石精身上可以得到魂石。,但是这附近的魔物实在太强了……<hex:02100103>我根本不是它们的对手。,所以，你可以代替我收集巨像兵的魂石吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢谢，那就拜托你咯。,,这样啊……<hex:02100103>好吧，那我去拜托其他人吧。,
140,啊，你收集到魂石了吗？,,,,帮大忙了啊。<hex:02100103>但我还需要一些，拜托咯。,,这样啊，那你加把劲吧，我等着你哦。,
141,为了调查巨像兵是如何形成的，<hex:02100103>需要收集魔物身上的巨像兵的魂石，<hex:02100103>如果你拿到了，就拿过来给我吧。,,,,,,,
142,已经收集到所需的量了，谢谢你。<hex:02100103>不过我觉得魂石还是多点好……<hex:02100103>你再去多收集一点吧。,,,,,,,
143,谢谢你，现在已经收齐所需的量了。<hex:02100103>不过呢，魂石这种材料多多益善。<hex:02100103>你再去收集一点呗。,,,,谢谢你，那我收下了。<hex:02100103>虽然量已经足够了。<hex:02100103>这样一来调查工作也能更加精确了。,,这样啊……<hex:02100103>没关系，因为量已经足够了。,
144,你知道凶恶的龙族中的黄龙“斯瓦拉”吗？<hex:02100103>我们在阿德内尔占星台上看到那家伙正朝钢卫塔移动。,现在我们这些工兵必须立即架起对龙加农炮，<hex:02100103>迎击那家伙。,不过，那家伙的眷属有可能会来妨碍我们……<hex:02100103>冒险者，请用你的力量保护我们工兵部队，直到架完炮台！,要协助支援吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,
